Id,SalePrice
1686,158271.84
1687,162233.12
1688,182571.44
1689,189049.72
1690,191192.42
1691,183852.2
1692,251319.67
1693,168991.23
1694,175233.61
1695,161145.19
1696,252864.25
1697,172363.27
1698,317045.8
1699,313779.0
1700,253115.25
1701,263300.38
1702,220906.58
1703,222311.08
1704,256564.0
1705,249352.39
1706,354465.62
1707,211470.84
1708,193972.02
1709,242441.61
1710,212198.11
1711,268446.25
1712,239598.62
1713,260274.64
1714,210127.31
1715,200302.05
1716,167305.94
1717,173426.06
1718,130495.81
1719,213723.45
1720,228629.12
1721,149338.05
1722,107209.74
1723,142412.77
1724,201632.36
1725,229443.44
1726,179219.1
1727,142510.6
1728,163014.48
1729,165149.33
1730,154209.5
1731,112311.23
1732,117565.54
1733,106347.125
1734,115707.12
1735,108970.13
1736,84477.41
1737,290737.47
1738,253320.61
1739,243530.73
1740,200156.95
1741,176655.69
1742,169752.12
1743,172389.73
1744,325125.16
1745,221004.28
1746,190437.55
1747,210509.52
1748,198668.62
1749,122367.0
1750,116019.92
1751,229957.22
1752,106796.22
1753,147862.4
1754,187590.92
1755,160455.67
1756,134804.69
1757,110734.17
1758,139989.23
1759,154525.8
1760,156751.5
1761,146711.27
1762,180898.66
1763,175213.19
1764,104856.66
1765,165247.1
1766,184701.69
1767,215864.56
1768,132035.34
1769,163619.39
1770,159734.45
1771,114015.7
1772,128366.39
1773,105729.94
1774,142903.83
1775,140630.66
1776,128599.55
1777,101914.36
1778,142368.22
1779,129691.445
1780,165994.67
1781,118787.53
1782,65750.02
1783,146071.86
1784,98372.734
1785,123417.766
1786,131339.56
1787,162364.83
1788,35233.44
1789,94843.56
1790,62392.742
1791,195008.75
1792,159748.3
1793,127335.31
1794,166951.5
1795,122553.38
1796,125272.35
1797,119538.18
1798,120083.06
1799,92204.766
1800,114220.47
1801,111028.19
1802,121252.5
1803,153249.95
1804,117393.414
1805,126839.98
1806,116097.92
1807,146057.56
1808,118480.01
1809,130605.16
1810,137954.08
1811,83267.17
1812,95381.48
1813,125915.15
1814,89365.99
1815,37993.348
1816,91160.12
1817,108819.305
1818,156850.97
1819,113651.88
1820,31092.877
1821,103751.96
1822,153630.6
1823,32716.059
1824,140303.36
1825,135535.03
1826,87935.336
1827,100237.66
1828,136235.36
1829,149237.28
1830,152393.11
1831,144047.72
1832,66406.76
1833,144705.88
1834,106444.69
1835,103680.46
1836,119182.07
1837,70773.95
1838,110861.766
1839,102611.64
1840,154239.05
1841,117308.78
1842,85512.7
1843,129269.72
1844,135770.86
1845,140389.0
1846,146762.89
1847,161667.36
1848,35403.973
1849,117726.03
1850,109483.445
1851,132307.5
1852,111897.9
1853,116440.61
1854,155073.33
1855,135527.98
1856,222959.16
1857,122813.64
1858,124656.94
1859,101498.836
1860,126543.79
1861,102697.85
1862,301665.62
1863,287617.03
1864,287629.75
1865,337818.72
1866,321539.66
1867,211331.69
1868,273267.7
1869,202972.66
1870,214583.67
1871,254536.77
1872,171653.1
1873,247027.75
1874,136303.12
1875,181241.42
1876,188263.94
1877,193454.2
1878,191481.95
1879,121600.44
1880,117764.93
1881,233036.48
1882,227305.55
1883,171196.05
1884,188611.39
1885,210637.61
1886,267766.7
1887,213673.98
1888,247449.02
1889,164941.31
1890,96069.68
1891,106452.3
1892,94522.586
1893,114615.305
1894,108488.52
1895,126231.48
1896,113165.66
1897,109028.92
1898,93332.54
1899,152653.44
1900,155126.25
1901,180800.78
1902,158581.77
1903,219369.0
1904,149027.36
1905,189659.23
1906,152943.81
1907,198294.56
1908,103073.266
1909,128091.83
1910,115193.2
1911,215747.36
1912,298580.88
1913,154385.28
1914,47784.816
1915,317079.62
1916,33567.02
1917,228124.84
1918,130093.34
1919,152421.1
1920,149829.67
1921,361497.62
1922,319750.88
1923,223956.75
1924,214712.56
1925,200490.03
1926,354085.5
1927,115649.7
1928,161728.31
1929,104474.516
1930,112163.516
1931,117341.055
1932,117919.16
1933,186786.08
1934,174511.66
1935,162515.31
1936,190395.86
1937,170775.89
1938,159864.03
1939,246584.64
1940,192968.75
1941,156411.33
1942,152092.64
1943,225161.3
1944,353627.97
1945,372810.53
1946,121471.2
1947,286584.12
1948,162766.69
1949,239718.81
1950,187056.23
1951,237574.31
1952,197735.61
1953,175444.17
1954,177770.83
1955,125293.91
1956,277629.16
1957,148283.75
1958,252032.55
1959,130677.58
1960,81694.7
1961,119701.29
1962,89038.375
1963,102736.44
1964,99125.766
1965,131896.44
1966,133204.2
1967,295798.03
1968,388697.03
1969,359270.28
1970,373642.8
1971,423990.97
1972,357500.53
1973,286559.8
1974,324445.6
1975,443777.38
1976,276139.62
1977,347470.4
1978,323860.75
1979,308176.53
1980,181554.1
1981,333028.38
1982,213543.36
1983,201310.0
1984,171171.05
1985,218149.66
1986,194409.61
1987,181601.53
1988,165835.42
1989,186699.89
1990,201687.3
1991,221880.25
1992,222324.55
1993,157425.64
1994,218093.86
1995,177620.83
1996,273106.5
1997,307587.75
1998,293008.47
1999,298468.3
2000,304791.5
2001,281503.62
2002,238007.58
2003,245049.02
2004,279190.28
2005,217808.33
2006,214062.44
2007,237154.6
2008,218810.78
2009,199761.48
2010,187891.45
2011,124714.02
2012,172264.19
2013,169254.95
2014,180192.14
2015,209594.14
2016,187801.86
2017,194925.31
2018,105703.77
2019,119548.625
2020,72061.875
2021,87311.74
2022,201271.78
2023,127044.39
2024,266538.88
2025,341921.16
2026,167685.52
2027,151458.42
2028,149691.39
2029,160464.53
2030,253249.3
2031,231241.16
2032,252287.45
2033,241754.9
2034,169170.78
2035,226710.38
2036,201538.61
2037,205175.73
2038,302071.56
2039,231913.77
2040,310774.06
2041,291953.56
2042,199159.7
2043,173444.98
2044,169525.0
2045,196085.6
2046,122909.06
2047,125115.8
2048,140971.17
2049,128573.87
2050,156857.98
2051,105161.06
2052,110437.53
2053,137404.66
2054,74754.64
2055,160362.34
2056,127470.98
2057,92273.086
2058,209426.81
2059,116938.14
2060,173086.14
2061,157069.8
2062,109184.414
2063,105399.49
2064,129392.78
2065,116304.62
2066,164773.6
2067,114618.26
2068,136058.97
2069,79095.695
2070,106556.63
2071,88983.62
2072,146890.14
2073,112656.08
2074,164552.5
2075,149656.69
2076,121351.84
2077,141837.8
2078,118951.04
2079,131937.69
2080,106372.336
2081,114846.8
2082,122266.09
2083,146490.86
2084,100605.945
2085,90587.016
2086,102732.7
2087,105481.36
2088,94228.734
2089,70857.89
2090,117411.414
2091,86222.58
2092,133996.28
2093,129064.414
2094,110170.39
2095,140398.48
2096,75644.65
2097,87048.58
2098,145865.9
2099,31505.635
2100,49119.145
2101,111546.37
2102,122113.82
2103,89138.35
2104,124386.48
2105,132258.1
2106,34860.098
2107,190095.34
2108,107800.27
2109,96435.17
2110,111217.89
2111,134985.83
2112,133511.97
2113,102014.62
2114,108234.38
2115,153367.77
2116,121161.64
2117,145986.98
2118,117944.26
2119,110156.97
2120,107601.4
2121,89860.51
2122,107452.34
2123,86289.89
2124,168876.14
2125,124139.78
2126,154469.88
2127,174913.22
2128,125862.49
2129,68895.555
2130,123962.92
2131,126304.24
2132,113860.414
2133,119679.39
2134,112374.95
2135,85474.34
2136,52205.26
2137,100413.914
2138,117793.98
2139,134961.12
2140,136339.12
2141,158026.42
2142,119788.07
2143,150284.47
2144,107730.8
2145,131068.48
2146,179605.75
2147,135032.8
2148,127156.65
2149,139560.53
2150,235930.48
2151,120030.52
2152,164127.12
2153,180320.77
2154,99622.086
2155,130686.02
2156,235534.14
2157,226060.03
2158,237153.95
2159,212254.31
2160,186456.12
2161,224920.75
2162,356319.25
2163,334085.84
2164,241763.1
2165,198378.97
2166,153622.52
2167,206091.39
2168,167245.86
2169,184655.84
2170,201212.69
2171,143334.94
2172,129976.95
2173,178634.22
2174,207660.66
2175,272028.0
2176,294969.7
2177,233888.1
2178,207806.4
2179,121552.57
2180,201900.52
2181,185883.9
2182,210682.48
2183,185267.27
2184,116612.6
2185,109139.51
2186,148055.83
2187,147556.92
2188,158641.75
2189,279918.84
2190,69591.77
2191,48744.734
2192,76104.336
2193,115090.164
2194,104732.73
2195,79809.15
2196,91705.72
2197,108052.06
2198,161420.47
2199,175614.84
2200,141697.48
2201,142426.17
2202,196341.08
2203,139032.64
2204,168276.58
2205,111464.82
2206,149517.45
2207,225484.7
2208,245998.14
2209,249114.44
2210,119521.016
2211,119510.414
2212,114123.89
2213,98365.62
2214,133661.34
2215,89331.24
2216,137226.66
2217,47957.223
2218,58577.758
2219,58289.18
2220,33988.633
2221,318380.7
2222,288347.75
2223,283761.38
2224,208371.97
2225,115865.22
2226,167652.05
2227,197487.89
2228,279835.03
2229,239737.95
2230,144135.14
2231,210425.48
2232,175980.66
2233,174456.78
2234,245607.48
2235,219054.97
2236,240718.3
2237,295609.38
2238,195560.27
2239,90430.79
2240,144977.34
2241,116444.01
2242,114014.24
2243,116775.73
2244,89687.01
2245,100213.805
2246,120236.39
2247,134306.16
2248,117987.42
2249,103366.945
2250,114800.7
2251,94058.914
2252,185227.73
2253,157780.6
2254,174410.45
2255,180155.5
2256,162029.12
2257,197698.9
2258,138535.19
2259,170117.45
2260,135447.39
2261,207899.17
2262,216845.95
2263,357942.44
2264,418804.03
2265,145915.55
2266,293997.8
2267,350883.5
2268,390933.0
2269,151105.5
2270,183834.44
2271,198978.2
2272,196398.14
2273,144905.53
2274,172170.17
2275,154525.34
2276,178883.89
2277,169404.23
2278,145854.62
2279,115738.28
2280,93913.01
2281,154826.12
2282,169785.14
2283,108225.125
2284,110131.63
2285,137203.52
2286,111652.586
2287,356189.3
2288,278087.28
2289,332514.06
2290,398165.12
2291,333605.28
2292,394231.56
2293,423239.25
2294,380204.94
2295,440153.28
2296,253056.47
2297,354104.1
2298,352083.1
2299,344622.72
2300,308082.56
2301,322941.28
2302,247936.9
2303,240668.66
2304,249518.36
2305,194035.28
2306,184849.97
2307,199247.25
2308,215059.56
2309,287337.56
2310,213750.1
2311,203230.03
2312,171767.03
2313,156952.8
2314,165435.86
2315,173425.02
2316,196111.2
2317,178467.42
2318,172663.03
2319,177804.1
2320,169368.0
2321,230159.25
2322,184588.28
2323,189401.34
2324,183754.92
2325,202039.69
2326,170764.94
2327,188148.08
2328,214050.64
2329,180555.98
2330,173968.12
2331,320521.5
2332,359933.75
2333,302015.06
2334,257427.5
2335,282801.9
2336,293904.84
2337,181257.88
2338,238691.5
2339,215787.72
2340,373411.34
2341,203038.28
2342,224864.95
2343,220038.55
2344,209822.36
2345,224754.39
2346,207998.69
2347,189547.03
2348,243540.8
2349,191620.92
2350,302007.16
2351,254429.47
2352,235703.95
2353,239781.86
2354,145095.78
2355,143842.06
2356,135416.55
2357,182600.8
2358,189953.11
2359,121385.24
2360,105154.375
2361,147346.36
2362,243050.69
2363,133765.75
2364,164787.02
2365,207587.47
2366,189712.42
2367,207469.77
2368,208982.72
2369,204320.6
2370,163741.92
2371,151399.1
2372,181310.44
2373,282705.75
2374,306295.47
2375,243602.62
2376,289883.47
2377,312971.6
2378,133983.22
2379,200055.98
2380,130931.15
2381,158951.7
2382,206246.95
2383,182697.94
2384,227086.34
2385,157417.92
2386,115228.67
2387,110736.164
2388,105655.09
2389,111480.14
2390,149665.56
2391,137507.67
2392,109701.086
2393,173789.22
2394,143658.45
2395,205559.1
2396,133099.72
2397,196680.81
2398,128032.82
2399,65731.984
2400,58635.605
2401,121915.16
2402,136180.03
2403,136669.6
2404,148798.4
2405,151381.27
2406,133806.64
2407,113398.5
2408,130562.516
2409,95832.48
2410,168099.17
2411,107463.47
2412,146191.69
2413,114224.49
2414,159474.62
2415,124848.73
2416,126549.18
2417,138584.28
2418,128285.77
2419,112784.9
2420,120087.91
2421,121617.84
2422,96356.984
2423,124166.04
2424,138256.11
2425,208232.23
2426,145237.69
2427,125434.9
2428,194981.89
2429,93974.914
2430,120386.43
2431,93375.04
2432,146822.4
2433,150235.61
2434,137596.45
2435,160764.5
2436,102833.805
2437,81495.016
2438,106922.81
2439,90510.96
2440,121910.23
2441,96530.9
2442,85480.45
2443,135182.98
2444,116341.03
2445,76458.7
2446,136986.9
2447,202650.33
2448,131377.52
2449,114003.79
2450,150608.83
2451,114226.73
2452,196205.14
2453,84146.59
2454,111490.43
2455,128830.28
2456,132884.64
2457,137067.25
2458,138733.47
2459,113855.96
2460,147876.0
2461,125533.67
2462,123833.76
2463,126000.766
2464,179979.06
2465,131720.08
2466,113473.2
2467,125053.43
2468,96555.42
2469,84658.42
2470,196511.06
2471,208259.75
2472,158309.67
2473,102478.984
2474,57683.016
2475,201719.48
2476,99559.17
2477,103813.71
2478,139461.52
2479,87987.72
2480,156379.16
2481,119209.73
2482,102742.11
2483,91356.3
2484,122270.11
2485,116740.3
2486,144665.7
2487,186268.44
2488,170144.81
2489,153301.86
2490,124777.125
2491,91086.8
2492,186117.66
2493,148823.86
2494,142390.19
2495,61863.242
2496,217307.45
2497,147635.98
2498,109401.56
2499,76529.125
2500,109651.836
2501,128215.86
2502,135922.34
2503,104072.83
2504,162950.6
2505,216315.95
2506,244995.05
2507,271882.5
2508,242027.19
2509,211702.45
2510,204872.77
2511,167927.31
2512,202161.02
2513,218208.72
2514,240550.92
2515,147176.42
2516,168632.22
2517,141100.25
2518,148238.58
2519,239397.11
2520,217711.8
2521,179220.95
2522,213143.5
2523,99251.3
2524,130848.57
2525,139426.52
2526,148979.7
2527,108910.625
2528,121163.25
2529,149483.75
2530,114580.445
2531,245276.44
2532,209828.05
2533,192523.05
2534,236792.31
2535,257505.61
2536,209864.36
2537,244330.94
2538,182306.95
2539,182705.67
2540,175373.62
2541,173394.48
2542,155714.62
2543,103843.94
2544,99939.42
2545,127818.85
2546,119178.69
2547,148064.67
2548,160815.86
2549,154553.84
2550,586272.8
2551,122548.234
2552,127963.78
2553,48908.875
2554,83805.25
2555,101228.77
2556,82485.71
2557,92168.97
2558,158490.45
2559,138741.3
2560,169795.67
2561,154546.08
2562,147945.4
2563,147451.38
2564,203382.27
2565,168638.67
2566,156980.0
2567,135994.56
2568,219389.16
2569,230204.3
2570,111386.016
2571,182233.88
2572,153390.1
2573,218027.4
2574,270324.88
2575,131666.8
2576,130991.69
2577,155956.39
2578,61434.66
2579,27483.67
2580,88059.79
2581,112339.6
2582,116903.01
2583,278968.16
2584,166408.47
2585,178260.52
2586,203839.28
2587,199767.23
2588,135850.1
2589,138310.8
2590,204213.06
2591,230374.66
2592,210974.5
2593,245924.66
2594,175085.17
2595,212695.78
2596,292923.1
2597,194722.64
2598,271236.38
2599,333903.72
2600,141724.34
2601,121759.586
2602,62862.08
2603,79624.91
2604,78172.66
2605,57918.26
2606,124865.32
2607,226916.6
2608,187407.39
2609,152398.27
2610,105794.13
2611,110076.664
2612,149962.06
2613,116200.016
2614,100678.48
2615,156025.61
2616,154084.81
2617,194108.92
2618,227481.33
2619,205690.61
2620,186187.23
2621,166845.58
2622,174765.19
2623,222930.17
2624,289814.0
2625,262898.12
2626,167201.61
2627,167432.94
2628,441484.28
2629,466959.53
2630,369443.6
2631,423969.9
2632,392688.1
2633,295106.53
2634,393696.53
2635,135162.42
2636,165667.56
2637,187344.08
2638,258540.55
2639,177119.47
2640,149290.8
2641,94827.46
2642,170854.4
2643,109212.49
2644,102367.15
2645,103969.46
2646,90939.67
2647,103815.664
2648,131700.66
2649,143002.42
2650,124771.0
2651,131642.1
2652,363071.97
2653,246942.78
2654,260804.12
2655,390638.0
2656,325010.84
2657,338813.2
2658,306642.3
2659,315036.2
2660,349545.12
2661,338473.12
2662,359589.6
2663,275255.9
2664,280793.12
2665,331005.8
2666,284588.72
2667,171618.8
2668,178666.94
2669,177432.84
2670,260569.97
2671,186617.4
2672,187480.94
2673,184701.86
2674,183862.89
2675,178052.16
2676,186666.98
2677,191848.88
2678,229263.33
2679,281953.88
2680,279244.72
2681,380717.16
2682,308576.8
2683,453047.12
2684,307080.44
2685,311179.28
2686,244668.48
2687,285303.3
2688,201304.3
2689,205947.28
2690,353747.12
2691,183708.95
2692,148490.08
2693,195904.27
2694,131616.16
2695,192969.94
2696,177975.19
2697,177683.34
2698,195355.95
2699,159270.52
2700,139609.53
2701,137934.42
2702,98877.22
2703,117494.22
2704,145029.1
2705,105969.07
2706,79427.26
2707,111407.11
2708,133385.08
2709,113070.45
2710,126067.836
2711,269965.34
2712,382930.53
2713,155020.64
2714,137287.5
2715,166705.77
2716,134512.02
2717,183105.45
2718,205119.33
2719,130968.586
2720,178115.7
2721,113185.18
2722,143751.0
2723,132269.55
2724,108190.38
2725,116024.336
2726,129964.83
2727,168603.3
2728,182069.48
2729,141047.73
2730,136773.0
2731,129411.8
2732,136396.77
2733,153430.25
2734,128619.016
2735,125621.16
2736,130112.3
2737,116635.17
2738,120316.47
2739,144297.84
2740,136514.03
2741,133738.06
2742,160079.75
2743,147115.73
2744,158488.66
2745,136534.94
2746,127169.82
2747,150654.22
2748,111201.516
2749,129181.31
2750,107820.49
2751,126342.08
2752,204474.34
2753,149425.52
2754,233999.78
2755,140246.14
2756,82469.984
2757,63646.344
2758,86789.95
2759,169694.42
2760,125256.68
2761,136909.9
2762,117985.57
2763,178807.0
2764,144255.73
2765,278596.47
2766,110226.19
2767,80629.24
2768,122173.32
2769,137383.6
2770,138686.4
2771,94104.15
2772,95743.9
2773,177460.73
2774,134632.92
2775,116359.18
2776,138646.56
2777,149471.78
2778,114561.766
2779,114576.28
2780,91034.445
2781,79076.26
2782,77834.15
2783,90353.734
2784,122361.79
2785,134976.86
2786,48302.324
2787,121423.56
2788,58841.15
2789,164758.95
2790,97271.63
2791,99840.51
2792,55135.082
2793,146764.11
2794,89169.516
2795,113765.805
2796,99146.02
2797,187401.44
2798,109777.94
2799,95729.28
2800,61308.6
2801,104463.805
2802,118480.82
2803,149808.56
2804,125856.9
2805,107142.27
2806,62425.66
2807,161620.73
2808,158065.58
2809,122927.22
2810,117731.66
2811,175474.06
2812,179480.44
2813,142265.36
2814,138482.47
2815,106641.586
2816,216124.22
2817,157933.5
2818,117475.305
2819,191807.02
2820,127613.57
2821,115595.93
2822,178072.83
2823,291554.16
2824,166658.36
2825,156722.34
2826,126065.43
2827,123845.766
2828,219407.55
2829,210981.38
2830,224460.06
2831,184871.14
2832,224049.06
2833,303973.56
2834,221648.78
2835,218430.62
2836,192438.52
2837,153821.03
2838,130198.8
2839,155537.66
2840,196840.27
2841,195796.27
2842,220628.03
2843,143625.52
2844,178467.6
2845,119752.29
2846,201114.7
2847,211920.5
2848,194293.11
2849,191261.4
2850,265315.4
2851,200165.06
2852,220272.5
2853,223230.92
2854,132517.16
2855,195200.81
2856,194668.12
2857,183478.75
2858,203620.02
2859,76616.32
2860,145296.05
2861,118092.85
2862,190235.95
2863,132273.8
2864,251334.61
2865,127811.52
2866,131502.84
2867,84936.94
2868,100974.84
2869,83834.37
2870,108112.09
2871,68848.73
2872,9540.46
2873,83353.6
2874,139725.45
2875,102630.79
2876,155893.4
2877,147563.1
2878,146608.53
2879,129607.055
2880,93556.97
2881,139499.53
2882,184278.12
2883,196393.78
2884,200094.16
2885,181930.72
2886,233634.53
2887,100987.39
2888,147810.88
2889,42996.91
2890,72133.75
2891,133027.77
2892,26717.564
2893,70338.91
2894,26879.492
2895,328712.28
2896,282190.06
2897,211034.03
2898,129924.016
2899,207231.81
2900,156620.56
2901,209925.5
2902,172604.77
2903,300295.53
2904,327472.22
2905,53516.805
2906,190948.64
2907,101348.234
2908,105337.28
2909,127955.66
2910,65066.973
2911,65606.62
2912,141254.95
2913,59921.21
2914,60774.797
2915,72169.766
2916,68989.65
2917,164244.08
2918,104992.79
2919,223946.9
